feature_name,slop,interception
ADC_original_shape_Flatness,4.525770423888167,0.22245755691593866
ADC_original_shape_LeastAxis,77.62946674713696,3.696066986287622
ADC_original_shape_MajorAxis,214.61245878272072,14.104810016669575
ADC_original_shape_Maximum2DDiameterColumn,176.57859431819523,11.788179704065659
ADC_original_shape_Maximum2DDiameterRow,169.46386024304542,11.21006921182965
ADC_original_shape_Maximum2DDiameterSlice,195.59396718712978,13.232811930407097
ADC_original_shape_Maximum3DDiameter,214.9116096111156,14.336263164720942
ADC_original_shape_MinorAxis,140.6609911557956,9.895977816180997
ADC_original_shape_Sphericity,10.449921884934575,0.7690077673989222
ADC_original_shape_SurfaceArea,8667.746734392083,452.62323230551897
ADC_original_shape_SurfaceVolumeRatio,12.294451559223017,0.8938162566644683
ADC_original_shape_Volume,15872.258102797285,651.445050074504
